konrad,2,-874,3,-1308,removed,2020-03-22 17:33:58.451,0
konrad,2,-873,3,-1308,removed,2020-03-22 17:33:58.65,0
konrad,2,-874,3,-1308,removed,2020-03-22 17:33:58.651,0
konrad,2,-904,3,-1318,removed,2020-03-22 17:34:04.3,0
konrad,2,-905,3,-1318,removed,2020-03-22 17:34:04.3,0
konrad,2,-905,3,-1319,removed,2020-03-22 17:34:04.453,0
konrad,2,-906,3,-1319,removed,2020-03-22 17:34:04.687,0
konrad,2,-907,3,-1319,removed,2020-03-22 17:34:04.755,0
konrad,2,-907,3,-1320,removed,2020-03-22 17:34:04.899,0
konrad,2,-908,3,-1320,removed,2020-03-22 17:34:05.129,0
konrad,2,-909,3,-1320,removed,2020-03-22 17:34:05.136,0
konrad,2,-909,3,-1321,removed,2020-03-22 17:34:05.3,0
konrad,2,-910,3,-1321,removed,2020-03-22 17:34:05.5,0
konrad,2,-910,3,-1322,removed,2020-03-22 17:34:05.5,0
konrad,2,-911,3,-1322,removed,2020-03-22 17:34:05.696,0
konrad,2,-911,3,-1323,removed,2020-03-22 17:34:05.697,0
konrad,2,-912,3,-1323,removed,2020-03-22 17:34:05.697,0
konrad,2,-912,3,-1324,removed,2020-03-22 17:34:05.75,0
konrad,2,-913,3,-1324,removed,2020-03-22 17:34:05.854,0
konrad,1,-913,3,-1325,removed,2020-03-22 17:34:05.95,0
konrad,2,-911,3,-1325,removed,2020-03-22 17:34:06.143,0
konrad,2,-838,3,-1291,removed,2020-03-22 17:34:32.248,0
konrad,3,-838,2,-1291,removed,2020-03-22 17:34:34.75,0
Gregor,1,-914,3,-1318,removed,2020-03-22 17:36:03.349,0
bob,2,-838,3,-1292,removed,2020-03-22 17:36:46.051,0
bob,2,-839,3,-1292,removed,2020-03-22 17:36:46.23,0
bob,2,-839,3,-1293,removed,2020-03-22 17:36:48.723,0
bob,3,-839,2,-1292,removed,2020-03-22 17:36:48.723,0
bob,3,-839,2,-1291,removed,2020-03-22 17:36:50.231,0
bob,3,-839,2,-1292,removed,2020-03-22 17:36:50.45,0
bob,3,-839,1,-1292,removed,2020-03-22 17:36:51.733,0
bob,2,-840,3,-1287,removed,2020-03-22 17:36:54.734,0
bob,2,-840,3,-1287,removed,2020-03-22 17:36:55.24,0
bob,3,-840,4,-1287,removed,2020-03-22 17:36:55.24,0
bob,3,-840,4,-1287,removed,2020-03-22 17:36:56.401,0
bob,3,-840,4,-1288,removed,2020-03-22 17:36:56.734,0
bob,3,-840,5,-1288,removed,2020-03-22 17:36:57.95,0
bob,3,-840,3,-1287,removed,2020-03-22 17:37:01.244,0
bob,3,-837,1,-1292,removed,2020-03-22 17:37:18.804,0
bob,3,-838,1,-1293,removed,2020-03-22 17:37:19.955,0
bob,3,-839,1,-1294,removed,2020-03-22 17:37:22.269,0
bob,3,-838,1,-1294,removed,2020-03-22 17:37:25.502,0
bob,3,-838,1,-1295,removed,2020-03-22 17:37:27.773,0
bob,3,-839,1,-1295,removed,2020-03-22 17:37:29.85,0
bob,3,-839,1,-1290,removed,2020-03-22 17:37:31.788,0
bob,2,-839,3,-1288,removed,2020-03-22 17:37:36.786,0
bob,3,-913,4,-1307,removed,2020-03-22 17:37:54.855,0
bob,3,-913,4,-1307,removed,2020-03-22 17:37:56.052,0
bob,3,-913,5,-1307,removed,2020-03-22 17:37:56.296,0
bob,3,-913,4,-1308,removed,2020-03-22 17:37:56.797,0
bob,3,-913,2,-1308,removed,2020-03-22 17:39:11.65,0
bob,3,-915,2,-1308,removed,2020-03-22 17:39:15.049,0
bob,7,-914,0,-1308,removed,2020-03-22 17:39:21.55,0
bob,7,-913,0,-1309,removed,2020-03-22 17:39:25.499,0
bob,7,-913,0,-1309,removed,2020-03-22 17:39:26.651,0
bob,3,-914,1,-1311,removed,2020-03-22 17:39:46.878,0
bob,3,-912,1,-1310,removed,2020-03-22 17:39:48.949,0
bob,3,-911,1,-1310,removed,2020-03-22 17:39:51.499,0
bob,3,-912,1,-1309,removed,2020-03-22 17:39:51.55,0
bob,3,-912,2,-1312,removed,2020-03-22 17:40:06.55,0
bob,3,-913,1,-1312,removed,2020-03-22 17:40:10.15,0
bob,0,-913,255,-1312,removed,2020-03-22 17:40:11.61,0
bob,7,-912,0,-1312,removed,2020-03-22 17:40:12.099,0
bob,3,-911,1,-1312,removed,2020-03-22 17:40:12.388,0
bob,3,-911,1,-1312,removed,2020-03-22 17:40:13.403,0
Gregor,178,-937,2,-1312,removed,2020-03-22 17:44:34.249,0
Gregor,178,-937,2,-1312,removed,2020-03-22 17:44:38.799,0
bob,0,-937,2,-1312,removed,2020-03-22 17:51:27.414,0
KingBBQ,178,-820,4,-1268,removed,2020-04-14 10:57:53.086,0
Gregor,178,-820,4,-1268,removed,2020-04-14 10:58:08.105,0
KingBBQ,2,-934,3,-1324,removed,2020-06-03 16:43:18.61,0
KingBBQ,2,-935,3,-1321,removed,2020-06-04 07:48:32.307,0
KingBBQ,2,-935,3,-1321,removed,2020-06-04 07:48:33.603,0
KingBBQ2,178,-820,4,-1320,removed,2020-06-05 09:17:48.287,0
